2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 9 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 6 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 6 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 5 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 4 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - XSLT-Debugger loaded 2 classes 
2018-05-20 14:14:38,578 [ 305446]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 13907ms; general responsiveness: 1/14 sluggish; EDT responsiveness: 2/14 sluggish, 7/14 very slow 
2018-05-20 14:14:38,594 [ 305462]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-05-20 14:14:38,594 [ 305462]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.FileBasedIndexProjectHandler$4@44e9cc38 [Project 'C:\Users\arosh\IdeaProjects\untitled' untitled, %project_path%/untitled.iml, %project_path%/.idea/misc.xml, %project_path%/.idea/modules.xml, %project_path%/.idea/workspace.xml] 
2018-05-20 14:14:38,594 [ 305462]   INFO - g.FileBasedIndexProjectHandler - Reindexing refreshed files: 0 to update, calculated in 0ms 
2018-05-20 14:14:38,594 [ 305462]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-05-20 14:14:38,594 [ 305462]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project 'C:\Users\arosh\IdeaProjects\untitled' untitled 
2018-05-20 14:14:38,867 [ 305735]   INFO - tartup.impl.StartupManagerImpl - Some post-startup activities freeze UI for noticeable time. Please consider making them DumbAware to do them in background under modal progress, or just making them faster to speed up project opening. 
2018-05-20 14:14:38,867 [ 305735]   INFO - tartup.impl.StartupManagerImpl - PluginsAdvertiser run in 273ms on UI thread 
2018-05-20 14:14:40,991 [ 307859]   INFO - j.ide.plugins.RepositoryHelper - using cached plugin list (updated at 5/20/2018 2:11 PM) 
2018-05-20 14:14:43,276 [ 310144]   INFO - tartup.impl.StartupManagerImpl - ProjectInspectionProfileStartUpActivity run in 4409ms on UI thread 
2018-05-20 14:14:43,392 [ 310260]   INFO - tartup.impl.StartupManagerImpl - TrackerStartupActivity run in 116ms on UI thread 
2018-05-20 14:14:46,593 [ 313461]   INFO - tartup.impl.StartupManagerImpl - GradleStartupActivity run in 2951ms on UI thread 
